stream_id,user_id,song_id,timestamp,duration_listened
S_STR00057,S_U0003,S0042,2026-03-03 07:17:09.279454,327
S_STR00058,S_U0044,S0041,2026-03-01 10:55:06.815444,150
S_STR00059,S_U0023,S0007,2026-03-02 10:34:18.104241,308
S_STR00060,S_U0036,S0042,2026-02-11 19:33:21.357982,276
S_STR00061,S_U0003,S0036,2026-02-25 14:38:18.553119,226
S_STR00062,S_U0060,S0036,2026-02-15 09:52:50.229637,177
S_STR00063,S_U0065,S0036,2026-02-07 14:50:08.152923,51
S_STR00064,S_U0089,S0022,2026-02-22 16:08:42.350468,147
S_STR00065,S_U0092,S0042,2026-02-27 03:08:42.345647,168
S_STR00066,S_U0020,S0043,2026-02-26 12:23:17.414528,80
S_STR00067,S_U0032,S0049,2026-03-01 06:22:39.998056,59
S_STR00068,S_U0043,S0031,2026-02-11 07:24:41.393702,85
S_STR00069,S_U0005,S0030,2026-02-11 15:21:27.079136,37
S_STR00070,S_U0090,S0039,2026-02-11 08:15:25.660968,282
S_STR00071,S_U0029,S0040,2026-03-04 13:25:24.571420,204
S_STR00072,S_U0035,S0047,2026-02-18 20:05:31.070446,50
S_STR00073,S_U0057,S0026,2026-02-14 08:04:57.720893,68
S_STR00074,S_U0067,S0006,2026-02-10 11:19:02.392176,320
S_STR00075,S_U0090,S0045,2026-02-26 09:38:45.478062,202
S_STR00076,S_U0064,S0033,2026-02-25 23:53:58.541567,18
S_STR00077,S_U0081,S0028,2026-02-06 08:03:09.219181,9
S_STR00078,S_U0001,S0027,2026-02-13 16:59:40.948733,124
S_STR00079,S_U0030,S0049,2026-03-02 15:52:04.393136,238
S_STR00080,S_U0069,S0020,2026-02-08 07:48:38.377666,330
S_STR00081,S_U0080,S0028,2026-03-01 19:26:00.132016,140
S_STR00082,S_U0080,S0050,2026-03-01 13:00:39.109628,191
S_STR00083,S_U0073,S0039,2026-02-11 05:20:47.193010,83
S_STR00084,S_U0006,S0041,2026-02-25 11:54:37.968889,115
S_STR00085,S_U0094,S0037,2026-02-09 13:44:18.473185,95
S_STR00086,S_U0028,S0046,2026-02-06 11:36:41.629847,71
S_STR00087,S_U0009,S0040,2026-02-19 18:11:10.981090,204
S_STR00088,S_U0058,S0048,2026-02-14 17:26:26.515619,91
S_STR00089,S_U0024,S0011,2026-02-17 01:08:26.408383,22
S_STR00090,S_U0079,S0044,2026-02-18 03:46:02.544271,245
S_STR00091,S_U0058,S0025,2026-02-10 07:16:02.631301,27
S_STR00092,S_U0063,S0037,2026-02-09 19:02:58.685267,237
S_STR00093,S_U0078,S0026,2026-02-23 03:54:19.538587,107
S_STR00094,S_U0047,S0036,2026-03-05 22:38:53.655643,102
S_STR00095,S_U0050,S0014,2026-02-27 20:47:51.491579,129
S_STR00096,S_U0067,S0032,2026-02-13 04:45:23.503309,182
S_STR00097,S_U0018,S0040,2026-02-05 01:20:32.146703,54
S_STR00098,S_U0010,S0026,2026-02-19 00:04:18.104937,31
S_STR00099,S_U0067,S0048,2026-02-22 09:10:30.735569,118
S_STR00100,S_U0021,S0047,2026-02-24 07:30:44.009677,216
S_STR00101,S_U0012,S0020,2026-02-23 20:13:32.125798,281
S_STR00102,S_U0037,S0048,2026-02-26 23:35:27.642810,96
S_STR00103,S_U0023,S0038,2026-02-17 06:01:35.680914,6
S_STR00104,S_U0015,S0025,2026-02-23 11:01:09.234015,161
S_STR00105,S_U0064,S0044,2026-02-08 23:30:34.301843,45
S_STR00106,S_U0096,S0044,2026-02-11 11:19:18.260177,267
S_STR00107,S_U0078,S0036,2026-03-01 22:30:41.935522,205
S_STR00108,S_U0037,S0043,2026-02-06 04:47:24.502235,16
S_STR00109,S_U0051,S0041,2026-02-27 22:40:02.246159,161
S_STR00110,S_U0001,S0025,2026-03-01 14:13:25.084054,147
S_STR00111,S_U0049,S0034,2026-03-04 13:30:33.982552,56
S_STR00112,S_U0022,S0033,2026-02-12 13:42:34.273655,89
S_STR00113,S_U0044,S0034,2026-02-17 11:48:35.102628,15
S_STR00114,S_U0080,S0046,2026-02-19 05:36:31.124292,135
S_STR00115,S_U0054,S0049,2026-02-25 20:10:26.164575,27
S_STR00116,S_U0025,S0043,2026-02-11 18:46:15.532918,75
S_STR00117,S_U0015,S0045,2026-02-18 00:07:38.273159,34
S_STR00118,S_U0100,S0031,2026-02-28 16:12:03.596713,98
S_STR00119,S_U0082,S0030,2026-03-05 19:35:19.724334,16
S_STR00120,S_U0002,S0048,2026-02-14 21:49:53.798225,128
S_STR00121,S_U0045,S0018,2026-02-23 08:01:30.117845,59
S_STR00122,S_U0019,S0036,2026-02-05 04:01:46.364387,248
S_STR00123,S_U0035,S0032,2026-02-14 02:09:10.206416,115
S_STR00124,S_U0074,S0036,2026-02-05 15:59:28.605756,155
S_STR00125,S_U0097,S0049,2026-02-09 22:56:46.986301,226
S_STR00126,S_U0060,S0044,2026-02-09 12:44:44.493214,280
S_STR00127,S_U0014,S0041,2026-02-20 19:01:18.264895,28
S_STR00128,S_U0013,S0027,2026-02-25 17:18:38.052326,103
S_STR00129,S_U0063,S0046,2026-02-27 20:34:10.093917,41
S_STR00130,S_U0050,S0031,2026-02-10 10:55:03.356139,108
S_STR00131,S_U0071,S0012,2026-03-05 01:06:38.768512,67
S_STR00132,S_U0079,S0043,2026-02-27 07:09:42.011484,49
S_STR00133,S_U0015,S0048,2026-02-13 20:47:55.414202,33
S_STR00134,S_U0062,S0031,2026-02-22 22:31:05.582507,55
S_STR00135,S_U0041,S0007,2026-02-06 07:34:17.767303,240
S_STR00136,S_U0065,S0033,2026-02-20 13:56:34.753503,47
S_STR00137,S_U0077,S0046,2026-02-26 09:34:01.514639,39
S_STR00138,S_U0036,S0043,2026-02-14 21:15:03.279349,176
S_STR00139,S_U0093,S0048,2026-02-14 21:14:40.417814,211
S_STR00140,S_U0050,S0046,2026-02-28 05:04:29.588266,90
S_STR00141,S_U0050,S0025,2026-02-04 14:49:54.427993,19
S_STR00142,S_U0057,S0001,2026-02-28 19:11:14.547706,119
S_STR00143,S_U0036,S0044,2026-02-25 03:19:05.606494,96
S_STR00144,S_U0094,S0034,2026-02-11 15:19:53.441919,98
S_STR00145,S_U0085,S0038,2026-02-27 03:50:06.969233,170
S_STR00146,S_U0098,S0043,2026-02-14 00:10:10.741731,155
S_STR00147,S_U0081,S0018,2026-02-10 22:02:57.763928,15
S_STR00148,S_U0070,S0018,2026-02-26 17:06:08.196186,25
S_STR00149,S_U0085,S0013,2026-02-21 06:44:38.903859,204
S_STR00150,S_U0037,S0019,2026-02-06 23:39:38.864997,124
S_STR00151,S_U0009,S0042,2026-03-04 06:06:43.616814,5
S_STR00152,S_U0073,S0018,2026-02-17 23:25:45.573933,84
S_STR00153,S_U0034,S0049,2026-02-18 11:49:27.546742,53
S_STR00154,S_U0027,S0043,2026-02-10 08:13:30.213608,7
S_STR00155,S_U0071,S0028,2026-02-13 14:44:16.990942,196
S_STR00156,S_U0056,S0030,2026-02-18 00:05:20.900489,47
S_STR00157,S_U0086,S0041,2026-03-04 23:50:25.048079,91
S_STR00158,S_U0061,S0032,2026-02-14 01:35:59.055470,206
S_STR00159,S_U0073,S0037,2026-02-28 15:34:19.092578,19
S_STR00160,S_U0035,S0030,2026-02-06 02:58:45.889275,62
S_STR00161,S_U0055,S0028,2026-02-22 04:59:59.143214,231
S_STR00162,S_U0090,S0016,2026-03-01 20:45:47.691034,52
S_STR00163,S_U0062,S0047,2026-02-19 12:16:26.461835,31
S_STR00164,S_U0056,S0008,2026-02-26 11:17:01.980502,189
S_STR00165,S_U0020,S0037,2026-02-12 11:56:27.269338,320
S_STR00166,S_U0057,S0023,2026-02-28 01:27:33.543849,18
S_STR00167,S_U0041,S0036,2026-02-26 17:12:28.868165,116
S_STR00168,S_U0088,S0035,2026-03-01 20:10:05.994432,199
S_STR00169,S_U0020,S0041,2026-02-19 05:44:22.763516,114
S_STR00170,S_U0051,S0031,2026-02-11 06:36:47.148578,26
S_STR00171,S_U0093,S0031,2026-02-08 12:22:50.718277,133
S_STR00172,S_U0030,S0024,2026-02-28 08:32:54.656713,98
S_STR00173,S_U0022,S0014,2026-02-23 08:34:28.175027,177
S_STR00174,S_U0016,S0012,2026-02-09 14:31:47.275464,121
S_STR00175,S_U0029,S0035,2026-02-14 22:38:14.522514,86
S_STR00176,S_U0051,S0024,2026-03-04 15:05:23.412749,56
S_STR00177,S_U0055,S0037,2026-02-19 19:14:54.508011,125
S_STR00178,S_U0053,S0022,2026-02-17 08:49:35.170789,154
S_STR00179,S_U0077,S0037,2026-02-15 01:14:12.991438,345
S_STR00180,S_U0030,S0022,2026-02-20 02:42:49.216003,52
S_STR00181,S_U0034,S0040,2026-02-17 13:29:47.225244,289
S_STR00182,S_U0024,S0024,2026-02-05 08:04:24.936411,95
S_STR00183,S_U0079,S0013,2026-02-11 04:35:59.553378,177
S_STR00184,S_U0017,S0044,2026-03-02 21:17:51.020473,249
S_STR00185,S_U0051,S0034,2026-03-05 09:42:20.088827,188
S_STR00186,S_U0007,S0034,2026-03-01 23:01:32.632809,110
S_STR00187,S_U0071,S0021,2026-02-13 04:03:26.262276,70
S_STR00188,S_U0045,S0048,2026-02-26 05:42:19.478705,149
S_STR00189,S_U0009,S0035,2026-02-15 23:03:35.898639,169
S_STR00190,S_U0061,S0030,2026-02-11 06:08:12.620614,185
S_STR00191,S_U0082,S0023,2026-02-21 22:35:47.196440,79
S_STR00192,S_U0069,S0046,2026-02-05 04:49:27.231343,233
S_STR00193,S_U0088,S0037,2026-02-13 08:32:45.913671,168
S_STR00194,S_U0001,S0042,2026-02-11 14:48:17.531560,76
S_STR00195,S_U0036,S0029,2026-02-12 22:20:05.784207,70
S_STR00196,S_U0074,S0045,2026-02-05 07:48:24.793562,130
S_STR00197,S_U0005,S0040,2026-02-20 07:56:51.612766,311
S_STR00198,S_U0012,S0030,2026-02-28 00:00:20.219295,82
S_STR00199,S_U0021,S0028,2026-02-25 14:32:21.533591,171
S_STR00200,S_U0054,S0028,2026-02-07 19:12:16.298085,187
S_STR00201,S_U0047,S0039,2026-03-01 21:21:52.937986,105
S_STR00202,S_U0080,S0019,2026-02-05 18:34:10.711473,43
S_STR00203,S_U0098,S0046,2026-02-14 08:52:40.068159,121
S_STR00204,S_U0016,S0033,2026-02-18 04:35:19.962313,100
S_STR00205,S_U0007,S0048,2026-02-07 23:06:15.532754,152
S_STR00206,S_U0015,S0027,2026-03-03 01:42:35.786124,5
S_STR00207,S_U0075,S0030,2026-02-10 13:47:00.924101,67
S_STR00208,S_U0055,S0028,2026-02-22 10:14:03.100259,112
S_STR00209,S_U0042,S0045,2026-02-27 17:29:40.185496,131
S_STR00210,S_U0024,S0039,2026-02-23 22:17:26.290029,229
S_STR00211,S_U0096,S0048,2026-02-08 01:18:08.475031,187
S_STR00212,S_U0066,S0048,2026-02-26 08:35:52.244496,203
S_STR00213,S_U0005,S0022,2026-02-05 21:49:18.692590,127
S_STR00214,S_U0060,S0032,2026-02-21 08:05:14.801040,69
S_STR00215,S_U0039,S0031,2026-02-22 05:14:59.291220,24
S_STR00216,S_U0060,S0036,2026-02-22 16:46:08.364252,106
S_STR00217,S_U0095,S0028,2026-02-05 05:10:57.933378,127
S_STR00218,S_U0042,S0040,2026-03-02 22:41:10.894520,305
S_STR00219,S_U0036,S0047,2026-02-28 22:36:00.361917,80
S_STR00220,S_U0072,S0025,2026-02-13 13:54:02.226570,92
S_STR00221,S_U0070,S0024,2026-02-09 05:54:00.361133,144
S_STR00222,S_U0085,S0043,2026-03-02 18:45:13.032948,119
S_STR00223,S_U0048,S0029,2026-02-09 16:22:31.960993,92
S_STR00224,S_U0003,S0050,2026-02-17 15:17:58.877712,243
S_STR00225,S_U0017,S0042,2026-02-12 18:02:55.295444,286
S_STR00226,S_U0025,S0019,2026-02-13 09:50:16.572537,242
S_STR00227,S_U0008,S0049,2026-03-03 15:14:26.087528,6
S_STR00228,S_U0013,S0032,2026-03-03 13:29:49.492003,70
S_STR00229,S_U0076,S0025,2026-02-28 08:28:26.267548,53
S_STR00230,S_U0084,S0014,2026-03-04 08:04:24.832377,319
S_STR00231,S_U0025,S0022,2026-02-11 04:30:58.447348,56
S_STR00232,S_U0015,S0013,2026-02-18 02:30:23.052799,16
S_STR00233,S_U0015,S0015,2026-02-22 16:53:43.000584,175
S_STR00234,S_U0063,S0016,2026-02-18 11:44:35.090236,55
S_STR00235,S_U0017,S0026,2026-02-06 02:27:32.432622,22
S_STR00236,S_U0032,S0038,2026-02-16 00:45:23.716031,54
S_STR00237,S_U0071,S0042,2026-02-21 01:20:27.883218,101
S_STR00238,S_U0057,S0048,2026-02-10 03:20:15.752403,88
S_STR00239,S_U0026,S0038,2026-02-11 17:41:22.306196,140
S_STR00240,S_U0003,S0036,2026-02-27 17:55:17.908568,14
S_STR00241,S_U0067,S0042,2026-02-18 15:34:42.057402,24
S_STR00242,S_U0073,S0040,2026-02-08 13:23:25.778002,270
S_STR00243,S_U0011,S0043,2026-02-06 19:23:34.128208,182
S_STR00244,S_U0024,S0044,2026-02-19 01:31:07.514563,307
S_STR00245,S_U0058,S0044,2026-02-15 03:00:45.601944,271
S_STR00246,S_U0067,S0034,2026-02-14 22:55:20.486932,138
S_STR00247,S_U0061,S0036,2026-02-05 07:08:58.697933,64
S_STR00248,S_U0046,S0040,2026-02-12 22:22:17.332997,114
S_STR00249,S_U0013,S0048,2026-02-12 11:00:16.999118,112
S_STR00250,S_U0064,S0033,2026-03-02 17:41:52.540829,255
S_STR00251,S_U0062,S0048,2026-02-23 18:53:41.423672,89
S_STR00252,S_U0098,S0034,2026-02-15 13:02:37.005621,143
S_STR00253,S_U0073,S0045,2026-02-16 17:54:31.556094,80
S_STR00254,S_U0062,S0026,2026-03-01 20:41:08.392571,124
S_STR00255,S_U0052,S0049,2026-02-09 20:19:22.284823,119
S_STR00256,S_U0010,S0047,2026-02-20 09:24:27.671768,228
S_STR00257,S_U0003,S0023,2026-02-06 15:43:00.613423,124
S_STR00258,S_U0083,S0046,2026-02-20 03:49:46.923599,258
S_STR00259,S_U0099,S0047,2026-02-05 21:48:38.849079,36
S_STR00260,S_U0080,S0007,2026-03-01 00:45:03.563166,36
S_STR00261,S_U0047,S0032,2026-02-17 01:30:53.628298,33
S_STR00262,S_U0088,S0008,2026-02-08 09:27:56.055486,127
S_STR00263,S_U0070,S0032,2026-02-13 23:50:59.360681,27
S_STR00264,S_U0070,S0027,2026-02-16 01:51:40.555556,132
S_STR00265,S_U0061,S0025,2026-03-05 07:14:13.521157,104
S_STR00266,S_U0033,S0017,2026-02-23 02:26:22.919239,227
S_STR00267,S_U0067,S0040,2026-02-25 04:47:06.910074,93
S_STR00268,S_U0092,S0027,2026-02-13 06:57:54.105158,63
S_STR00269,S_U0004,S0048,2026-03-01 20:01:22.885792,48
S_STR00270,S_U0095,S0037,2026-02-22 14:44:02.279536,81
S_STR00271,S_U0080,S0013,2026-02-21 05:23:48.652892,105
S_STR00272,S_U0023,S0042,2026-02-09 00:36:03.620093,180
S_STR00273,S_U0068,S0050,2026-02-23 18:13:37.298535,80
S_STR00274,S_U0057,S0050,2026-02-13 22:15:01.114122,28
S_STR00275,S_U0070,S0042,2026-02-10 05:15:44.132920,23
S_STR00276,S_U0026,S0027,2026-02-11 16:04:17.396547,99
S_STR00277,S_U0051,S0029,2026-02-18 20:20:55.249652,100
S_STR00278,S_U0080,S0049,2026-03-03 18:05:46.276149,152
S_STR00279,S_U0099,S0016,2026-02-20 12:28:55.614834,84
S_STR00280,S_U0073,S0019,2026-02-09 22:05:51.511516,69
S_STR00281,S_U0076,S0049,2026-02-15 21:21:40.954076,149
S_STR00282,S_U0059,S0023,2026-02-24 07:02:59.076452,26
S_STR00283,S_U0026,S0012,2026-03-02 02:19:32.943030,94
S_STR00284,S_U0090,S0037,2026-02-13 00:44:15.141010,207
S_STR00285,S_U0077,S0048,2026-02-23 21:07:05.853494,90
S_STR00286,S_U0091,S0042,2026-02-07 21:40:27.169421,311
S_STR00287,S_U0027,S0049,2026-03-04 06:21:06.872390,243
S_STR00288,S_U0063,S0036,2026-02-17 19:38:43.234974,203
S_STR00289,S_U0093,S0046,2026-02-23 05:02:29.764915,148
S_STR00290,S_U0078,S0042,2026-02-23 22:09:04.673533,105
S_STR00291,S_U0086,S0043,2026-02-22 01:41:58.273790,33
S_STR00292,S_U0077,S0035,2026-02-18 12:40:35.411002,68
S_STR00293,S_U0068,S0029,2026-02-10 10:48:33.232947,104
S_STR00294,S_U0055,S0032,2026-02-07 19:38:33.438792,211
S_STR00295,S_U0082,S0045,2026-02-18 00:14:56.840407,29
S_STR00296,S_U0005,S0029,2026-03-05 10:14:27.070966,92
S_STR00297,S_U0009,S0019,2026-02-07 06:10:53.361028,181
S_STR00298,S_U0023,S0046,2026-02-16 16:15:26.563151,44
S_STR00299,S_U0070,S0050,2026-02-15 19:41:19.258745,103
S_STR00300,S_U0010,S0045,2026-03-05 20:33:21.958584,119
S_STR00301,S_U0029,S0046,2026-02-21 20:17:30.184563,76
S_STR00302,S_U0023,S0035,2026-02-20 20:25:52.805952,86
S_STR00303,S_U0049,S0016,2026-03-04 14:19:31.369132,128
S_STR00304,S_U0044,S0018,2026-02-14 15:34:45.784809,127
S_STR00305,S_U0007,S0049,2026-02-12 23:23:41.222689,48
S_STR00306,S_U0040,S0045,2026-02-14 01:49:27.554257,58
S_STR00307,S_U0007,S0026,2026-02-18 13:04:45.978243,12
S_STR00308,S_U0018,S0050,2026-02-05 05:45:11.264390,69
S_STR00309,S_U0031,S0040,2026-02-08 04:52:30.607411,257
S_STR00310,S_U0066,S0044,2026-02-09 00:57:50.730449,63
S_STR00311,S_U0043,S0041,2026-03-02 15:28:52.876146,49
S_STR00312,S_U0058,S0029,2026-02-06 13:36:46.648247,121
S_STR00313,S_U0099,S0026,2026-02-15 12:39:39.785398,11
S_STR00314,S_U0067,S0025,2026-02-18 04:56:54.885229,142
S_STR00315,S_U0062,S0006,2026-02-28 23:46:56.321405,299
S_STR00316,S_U0040,S0040,2026-03-01 22:08:20.799927,285
S_STR00317,S_U0016,S0032,2026-02-08 15:36:13.282029,202
S_STR00318,S_U0035,S0036,2026-02-12 12:51:29.056733,44
S_STR00319,S_U0076,S0039,2026-02-17 20:20:52.993355,268
S_STR00320,S_U0006,S0043,2026-02-26 08:33:50.723029,96
S_STR00321,S_U0088,S0031,2026-02-26 20:05:16.429852,128
S_STR00322,S_U0099,S0036,2026-02-18 15:08:14.129971,226
S_STR00323,S_U0014,S0017,2026-02-23 00:01:01.505237,235
S_STR00324,S_U0099,S0036,2026-02-23 06:23:57.886352,81
S_STR00325,S_U0060,S0005,2026-02-26 07:05:29.847242,140
S_STR00326,S_U0043,S0036,2026-02-06 03:59:37.456645,82
S_STR00327,S_U0074,S0048,2026-02-21 13:39:33.260370,20
S_STR00328,S_U0029,S0049,2026-02-04 19:08:11.202280,210
S_STR00329,S_U0004,S0049,2026-02-11 01:33:07.875970,160
S_STR00330,S_U0094,S0039,2026-02-11 05:06:10.113266,311
S_STR00331,S_U0055,S0040,2026-02-06 16:35:35.624087,206
S_STR00332,S_U0016,S0033,2026-02-17 08:05:38.790201,74
S_STR00333,S_U0058,S0020,2026-02-11 11:59:24.284865,306
S_STR00334,S_U0084,S0042,2026-02-05 21:24:43.524000,216
S_STR00335,S_U0068,S0021,2026-02-22 06:30:28.542313,118
S_STR00336,S_U0020,S0041,2026-02-15 06:34:25.595176,122
S_STR00337,S_U0100,S0042,2026-02-21 10:23:57.864346,43
S_STR00338,S_U0021,S0041,2026-02-26 12:55:10.248497,164
S_STR00339,S_U0060,S0037,2026-02-22 03:58:43.330328,230
S_STR00340,S_U0074,S0038,2026-02-14 15:31:09.739550,24
S_STR00341,S_U0034,S0031,2026-03-03 22:35:05.726106,83
S_STR00342,S_U0071,S0034,2026-03-01 16:49:17.358876,146
S_STR00343,S_U0015,S0029,2026-02-05 13:28:12.324749,138
S_STR00344,S_U0072,S0046,2026-03-02 06:03:42.259939,14
S_STR00345,S_U0031,S0037,2026-02-11 13:26:25.108167,284
S_STR00346,S_U0050,S0032,2026-03-02 08:43:51.829441,240
S_STR00347,S_U0004,S0046,2026-02-26 22:05:43.604556,218
S_STR00348,S_U0082,S0036,2026-02-08 22:48:11.228127,243
S_STR00349,S_U0005,S0046,2026-02-23 06:38:08.731008,201
S_STR00350,S_U0076,S0012,2026-03-02 08:05:21.771992,285
S_STR00351,S_U0080,S0027,2026-02-06 22:32:21.471409,16
S_STR00352,S_U0092,S0033,2026-02-25 13:11:34.409723,70
S_STR00353,S_U0050,S0050,2026-02-27 10:04:29.359024,189
S_STR00354,S_U0035,S0006,2026-02-13 03:53:20.966725,248
S_STR00355,S_U0050,S0050,2026-02-08 11:36:02.024712,310
S_STR00356,S_U0007,S0047,2026-03-01 11:58:10.229118,13
S_STR00357,S_U0085,S0046,2026-02-05 13:31:56.269823,39
S_STR00358,S_U0087,S0036,2026-02-10 05:26:54.716100,99
S_STR00359,S_U0058,S0010,2026-03-02 02:39:07.703965,205
S_STR00360,S_U0029,S0017,2026-02-11 18:30:29.483944,29
S_STR00361,S_U0050,S0045,2026-02-10 07:05:06.650004,206
S_STR00362,S_U0039,S0041,2026-02-10 20:09:54.650182,18
S_STR00363,S_U0025,S0014,2026-02-10 00:18:21.103620,288
S_STR00364,S_U0033,S0043,2026-02-21 02:27:04.838372,125
S_STR00365,S_U0005,S0029,2026-02-08 00:13:24.630081,136
S_STR00366,S_U0015,S0007,2026-02-18 19:45:14.717783,144
S_STR00367,S_U0063,S0038,2026-02-08 21:35:46.528163,24
S_STR00368,S_U0027,S0019,2026-02-25 09:44:21.448349,77
S_STR00369,S_U0061,S0048,2026-02-17 00:19:34.786270,31
S_STR00370,S_U0046,S0015,2026-03-02 02:16:43.718967,225
S_STR00371,S_U0003,S0036,2026-02-07 03:34:48.109414,102
S_STR00372,S_U0063,S0044,2026-02-27 20:04:35.645676,133
S_STR00373,S_U0053,S0047,2026-02-04 21:30:53.997859,122
S_STR00374,S_U0085,S0033,2026-02-12 00:36:13.788205,131
S_STR00375,S_U0058,S0012,2026-03-02 15:53:09.134164,241
S_STR00376,S_U0066,S0031,2026-02-07 21:51:12.556459,147
S_STR00377,S_U0099,S0045,2026-02-23 05:08:54.038631,30
S_STR00378,S_U0073,S0037,2026-02-28 04:46:43.657471,292
S_STR00379,S_U0083,S0037,2026-02-15 16:49:41.121057,226
S_STR00380,S_U0054,S0038,2026-02-05 22:14:29.180590,30
S_STR00381,S_U0086,S0031,2026-02-11 03:26:28.087399,118
S_STR00382,S_U0008,S0048,2026-02-26 03:52:59.926920,64
S_STR00383,S_U0089,S0023,2026-02-22 16:08:00.836849,57
S_STR00384,S_U0087,S0028,2026-02-07 02:35:44.668650,197
S_STR00385,S_U0027,S0031,2026-02-06 02:00:49.674839,35
S_STR00386,S_U0048,S0021,2026-02-07 16:46:38.767115,15
S_STR00387,S_U0003,S0030,2026-02-22 07:22:58.181345,184
S_STR00388,S_U0100,S0029,2026-03-06 09:12:58.592820,128
S_STR00389,S_U0084,S0050,2026-02-12 18:57:47.400164,251
S_STR00390,S_U0083,S0050,2026-02-04 11:14:03.260662,78
S_STR00391,S_U0025,S0046,2026-02-11 15:44:47.398719,63
S_STR00392,S_U0040,S0018,2026-02-14 23:09:06.668809,148
S_STR00393,S_U0093,S0038,2026-02-13 18:07:19.038061,148
S_STR00394,S_U0082,S0033,2026-02-15 10:20:06.995668,115
S_STR00395,S_U0005,S0029,2026-02-25 22:22:53.305874,64
S_STR00396,S_U0081,S0027,2026-02-25 06:21:39.152373,113
S_STR00397,S_U0048,S0012,2026-03-04 16:10:23.864902,79
S_STR00398,S_U0072,S0043,2026-02-17 10:45:51.999983,60
