stream_id,user_id,song_id,timestamp,duration_listened
D_STR00044,D_U0089,D0041,2026-02-03 22:32:02.835527,138
D_STR00045,D_U0066,D0031,2026-02-14 20:51:23.179060,98
D_STR00046,D_U0045,D0049,2026-02-13 02:39:27.682652,26
D_STR00047,D_U0017,D0021,2026-02-01 12:18:16.195159,41
D_STR00048,D_U0094,D0026,2026-02-16 07:34:18.293571,143
D_STR00049,D_U0100,D0048,2026-02-04 17:04:35.408301,252
D_STR00050,D_U0035,D0043,2026-02-20 07:16:43.965834,129
D_STR00051,D_U0070,D0020,2026-02-06 22:11:08.642472,155
D_STR00052,D_U0022,D0015,2026-02-21 09:27:45.978030,220
D_STR00053,D_U0038,D0042,2026-02-13 07:55:24.062742,173
D_STR00054,D_U0027,D0037,2026-02-09 13:25:53.504756,125
D_STR00055,D_U0017,D0033,2026-02-13 12:24:19.065547,15
D_STR00056,D_U0037,D0012,2026-02-03 01:22:45.057891,264
D_STR00057,D_U0069,D0044,2026-02-23 10:20:51.837312,88
D_STR00058,D_U0055,D0044,2026-02-19 03:49:13.806427,184
D_STR00059,D_U0075,D0015,2026-02-16 17:11:04.547696,24
D_STR00060,D_U0065,D0047,2026-02-22 13:26:00.414087,132
D_STR00061,D_U0088,D0020,2026-02-19 10:02:39.686042,27
D_STR00062,D_U0062,D0032,2026-02-22 06:03:45.126517,172
D_STR00063,D_U0043,D0026,2026-02-23 15:00:24.990581,163
D_STR00064,D_U0041,D0032,2026-02-12 16:29:06.102623,154
D_STR00065,D_U0050,D0045,2026-02-27 11:46:51.845604,109
D_STR00066,D_U0077,D0031,2026-02-21 03:44:36.597248,42
D_STR00067,D_U0078,D0025,2026-02-15 08:23:01.519625,43
D_STR00068,D_U0098,D0017,2026-02-04 14:41:55.500516,54
D_STR00069,D_U0030,D0038,2026-02-27 09:46:12.442406,133
D_STR00070,D_U0054,D0042,2026-02-19 17:14:47.081280,112
D_STR00071,D_U0032,D0015,2026-02-05 03:59:14.181905,6
D_STR00072,D_U0095,D0013,2026-02-24 12:19:24.028579,41
D_STR00073,D_U0098,D0049,2026-03-01 16:49:46.442672,117
D_STR00074,D_U0049,D0009,2026-02-19 18:41:30.767357,76
D_STR00075,D_U0095,D0034,2026-02-07 03:21:15.957231,107
D_STR00076,D_U0029,D0021,2026-01-31 22:51:45.883736,169
D_STR00077,D_U0050,D0036,2026-02-17 00:22:22.017403,80
D_STR00078,D_U0054,D0047,2026-02-11 09:36:43.061711,154
D_STR00079,D_U0060,D0038,2026-02-20 12:04:03.436575,7
D_STR00080,D_U0071,D0028,2026-02-01 07:29:57.174056,5
D_STR00081,D_U0056,D0042,2026-02-12 01:33:21.626795,35
D_STR00082,D_U0031,D0038,2026-02-07 14:43:21.915812,148
D_STR00083,D_U0024,D0007,2026-02-16 18:40:41.931048,83
D_STR00084,D_U0018,D0021,2026-02-19 14:59:49.588121,181
D_STR00085,D_U0030,D0036,2026-02-17 02:30:53.101818,126
D_STR00086,D_U0035,D0041,2026-03-01 15:18:57.791854,33
D_STR00087,D_U0094,D0041,2026-02-21 16:59:24.760751,134
D_STR00088,D_U0039,D0034,2026-02-25 11:01:43.816226,29
D_STR00089,D_U0035,D0046,2026-02-10 15:55:47.173407,89
D_STR00090,D_U0038,D0031,2026-02-03 11:32:58.338885,78
D_STR00091,D_U0089,D0023,2026-02-06 01:01:31.005581,165
D_STR00092,D_U0033,D0035,2026-02-19 06:27:38.685545,143
D_STR00093,D_U0017,D0047,2026-02-28 03:32:38.552359,145
D_STR00094,D_U0051,D0046,2026-02-27 05:45:04.983151,78
D_STR00095,D_U0045,D0039,2026-02-19 01:18:07.518308,108
D_STR00096,D_U0011,D0039,2026-02-01 18:52:38.200375,319
D_STR00097,D_U0021,D0033,2026-02-15 23:10:24.524023,129
D_STR00098,D_U0023,D0038,2026-02-13 12:31:52.033628,39
D_STR00099,D_U0085,D0048,2026-02-21 10:50:29.249182,203
D_STR00100,D_U0066,D0049,2026-02-04 04:40:12.295532,100
D_STR00101,D_U0020,D0033,2026-02-07 05:34:38.276191,167
D_STR00102,D_U0071,D0035,2026-02-11 09:28:58.758718,164
D_STR00103,D_U0010,D0026,2026-02-17 22:15:45.513028,273
D_STR00104,D_U0011,D0042,2026-02-07 23:36:09.350564,48
D_STR00105,D_U0062,D0047,2026-02-09 00:20:56.382437,106
D_STR00106,D_U0024,D0030,2026-03-01 21:16:30.939381,42
D_STR00107,D_U0059,D0043,2026-02-26 02:05:40.721750,38
D_STR00108,D_U0011,D0029,2026-02-04 00:42:43.943376,196
D_STR00109,D_U0073,D0014,2026-02-08 18:17:43.875921,263
D_STR00110,D_U0032,D0048,2026-02-25 20:10:26.861762,189
D_STR00111,D_U0085,D0021,2026-02-19 18:15:18.353662,230
D_STR00112,D_U0033,D0043,2026-02-15 08:10:09.771047,93
D_STR00113,D_U0067,D0043,2026-02-18 18:04:30.285850,44
D_STR00114,D_U0093,D0025,2026-02-21 19:15:54.028643,10
D_STR00115,D_U0080,D0034,2026-02-05 11:05:14.187624,16
D_STR00116,D_U0011,D0014,2026-02-17 05:00:07.891840,164
D_STR00117,D_U0082,D0048,2026-02-17 05:25:22.862874,203
D_STR00118,D_U0028,D0049,2026-02-24 08:31:35.524679,11
D_STR00119,D_U0052,D0038,2026-02-17 20:36:22.577924,163
D_STR00120,D_U0094,D0046,2026-02-04 06:48:56.658364,125
D_STR00121,D_U0009,D0041,2026-02-08 09:32:46.734279,136
D_STR00122,D_U0092,D0042,2026-02-02 11:23:22.056666,80
D_STR00123,D_U0032,D0040,2026-02-12 01:13:58.825945,60
D_STR00124,D_U0090,D0015,2026-02-06 15:19:15.101636,165
D_STR00125,D_U0065,D0047,2026-02-10 17:35:24.161638,95
D_STR00126,D_U0053,D0042,2026-02-13 10:29:32.207577,160
D_STR00127,D_U0002,D0022,2026-02-25 16:56:16.906108,185
D_STR00128,D_U0089,D0013,2026-02-01 05:39:00.005907,147
D_STR00129,D_U0028,D0043,2026-02-18 13:49:02.886572,15
D_STR00130,D_U0010,D0025,2026-02-05 21:25:08.591162,13
D_STR00131,D_U0004,D0044,2026-02-18 07:39:42.045826,115
D_STR00132,D_U0050,D0024,2026-02-20 12:51:38.827687,160
D_STR00133,D_U0039,D0029,2026-02-04 07:45:04.130399,139
D_STR00134,D_U0078,D0048,2026-02-17 22:00:11.032002,115
D_STR00135,D_U0005,D0043,2026-03-01 08:54:03.526288,44
D_STR00136,D_U0090,D0027,2026-02-24 10:10:29.149830,121
D_STR00137,D_U0091,D0038,2026-02-25 16:01:32.954431,72
D_STR00138,D_U0088,D0019,2026-02-27 20:42:45.292320,6
D_STR00139,D_U0015,D0042,2026-02-28 23:06:03.097462,164
D_STR00140,D_U0057,D0007,2026-02-21 17:03:02.333596,249
D_STR00141,D_U0053,D0041,2026-02-26 02:29:08.019688,125
D_STR00142,D_U0100,D0039,2026-02-16 07:41:14.629592,11
D_STR00143,D_U0027,D0018,2026-02-19 00:58:33.744374,199
D_STR00144,D_U0020,D0024,2026-02-17 14:15:23.417949,16
D_STR00145,D_U0086,D0028,2026-02-21 19:49:00.092652,182
D_STR00146,D_U0069,D0048,2026-02-04 02:40:59.443556,172
D_STR00147,D_U0032,D0050,2026-02-14 17:20:08.519891,11
D_STR00148,D_U0081,D0035,2026-02-06 18:02:43.097900,244
D_STR00149,D_U0082,D0044,2026-02-15 07:29:38.520007,9
D_STR00150,D_U0099,D0023,2026-02-07 22:19:37.759751,130
D_STR00151,D_U0051,D0029,2026-02-10 22:31:09.031489,257
D_STR00152,D_U0056,D0048,2026-02-28 11:52:29.548995,11
D_STR00153,D_U0068,D0045,2026-01-31 16:55:26.777959,101
D_STR00154,D_U0021,D0032,2026-02-08 06:31:05.622142,23
D_STR00155,D_U0002,D0026,2026-02-02 19:55:50.502898,44
D_STR00156,D_U0095,D0049,2026-02-10 09:47:43.784431,89
D_STR00157,D_U0060,D0008,2026-02-01 02:20:16.758847,37
D_STR00158,D_U0054,D0021,2026-02-05 16:00:46.103174,27
D_STR00159,D_U0026,D0032,2026-02-20 17:40:30.802189,290
D_STR00160,D_U0089,D0046,2026-02-19 12:30:57.670260,56
D_STR00161,D_U0028,D0042,2026-02-28 08:33:31.323665,198
D_STR00162,D_U0091,D0031,2026-03-01 22:18:38.276798,104
D_STR00163,D_U0072,D0036,2026-02-15 16:36:56.496904,5
D_STR00164,D_U0091,D0039,2026-02-24 00:33:36.377055,64
D_STR00165,D_U0032,D0046,2026-02-28 20:28:24.790478,71
D_STR00166,D_U0056,D0017,2026-02-06 08:17:36.786781,76
D_STR00167,D_U0023,D0043,2026-02-03 01:50:32.177656,123
D_STR00168,D_U0053,D0041,2026-02-07 16:16:01.378647,88
D_STR00169,D_U0068,D0031,2026-02-11 10:28:58.121122,68
D_STR00170,D_U0026,D0031,2026-02-18 13:15:38.898261,27
D_STR00171,D_U0092,D0033,2026-02-02 10:32:36.756011,62
D_STR00172,D_U0041,D0011,2026-02-16 04:50:10.953043,172
D_STR00173,D_U0040,D0017,2026-02-28 16:25:45.225707,108
D_STR00174,D_U0047,D0038,2026-02-15 16:13:56.544140,5
D_STR00175,D_U0013,D0035,2026-02-09 04:09:45.268932,239
D_STR00176,D_U0024,D0046,2026-02-19 21:31:22.886225,167
D_STR00177,D_U0087,D0045,2026-03-01 06:32:54.253315,139
D_STR00178,D_U0069,D0024,2026-02-01 22:53:17.467532,185
D_STR00179,D_U0075,D0004,2026-02-05 13:24:40.363353,160
D_STR00180,D_U0072,D0048,2026-02-13 20:04:18.091288,136
D_STR00181,D_U0070,D0043,2026-02-08 20:46:07.898674,89
D_STR00182,D_U0074,D0049,2026-02-09 00:28:07.711750,69
D_STR00183,D_U0094,D0028,2026-02-18 00:22:27.062466,85
D_STR00184,D_U0076,D0041,2026-02-20 16:40:30.334357,205
D_STR00185,D_U0002,D0021,2026-02-10 05:09:30.759642,267
D_STR00186,D_U0050,D0032,2026-02-21 15:45:59.363016,97
D_STR00187,D_U0023,D0025,2026-02-24 11:57:50.926871,70
D_STR00188,D_U0092,D0050,2026-02-01 22:58:48.026267,92
D_STR00189,D_U0027,D0033,2026-02-08 16:16:22.962593,99
D_STR00190,D_U0099,D0032,2026-03-01 02:06:08.026528,270
D_STR00191,D_U0063,D0032,2026-02-22 04:13:51.756358,33
D_STR00192,D_U0025,D0026,2026-02-02 03:28:14.740581,189
D_STR00193,D_U0097,D0032,2026-02-04 06:56:20.185464,54
D_STR00194,D_U0064,D0032,2026-02-16 03:38:03.206950,16
D_STR00195,D_U0091,D0038,2026-02-22 14:56:26.908810,162
D_STR00196,D_U0039,D0047,2026-02-13 06:34:28.442663,288
D_STR00197,D_U0063,D0036,2026-02-14 07:42:06.220753,272
D_STR00198,D_U0043,D0029,2026-03-01 19:28:37.708473,109
D_STR00199,D_U0043,D0047,2026-02-27 18:06:45.076355,93
D_STR00200,D_U0052,D0042,2026-02-11 20:10:50.045044,169
D_STR00201,D_U0054,D0046,2026-02-11 16:34:28.556450,148
D_STR00202,D_U0094,D0048,2026-02-07 08:50:10.682266,127
D_STR00203,D_U0035,D0029,2026-02-05 08:45:36.939663,250
D_STR00204,D_U0042,D0022,2026-01-31 16:24:11.198130,110
D_STR00205,D_U0055,D0029,2026-02-03 09:40:22.693326,130
D_STR00206,D_U0086,D0018,2026-02-01 21:24:41.297920,49
D_STR00207,D_U0025,D0045,2026-02-23 19:31:00.833978,198
D_STR00208,D_U0074,D0034,2026-02-15 02:37:18.382337,165
D_STR00209,D_U0007,D0030,2026-02-03 11:00:18.141865,21
D_STR00210,D_U0037,D0046,2026-02-18 21:27:19.386242,95
D_STR00211,D_U0059,D0022,2026-02-11 11:33:46.998757,208
D_STR00212,D_U0010,D0040,2026-03-01 22:34:31.713319,84
D_STR00213,D_U0045,D0034,2026-02-18 05:33:37.022303,145
D_STR00214,D_U0067,D0047,2026-02-27 02:57:35.633384,229
D_STR00215,D_U0055,D0016,2026-02-05 00:28:10.950015,102
D_STR00216,D_U0012,D0049,2026-02-16 21:14:53.939266,16
D_STR00217,D_U0006,D0021,2026-02-17 17:39:58.467952,281
D_STR00218,D_U0055,D0033,2026-02-17 19:10:01.301144,22
D_STR00219,D_U0070,D0043,2026-01-31 22:27:51.982556,51
D_STR00220,D_U0057,D0038,2026-03-01 14:44:18.270128,159
D_STR00221,D_U0046,D0037,2026-02-05 05:51:51.789305,102
D_STR00222,D_U0083,D0048,2026-02-02 08:08:04.190325,213
D_STR00223,D_U0072,D0042,2026-02-01 22:35:49.605581,78
D_STR00224,D_U0076,D0045,2026-02-02 11:25:32.627376,32
D_STR00225,D_U0086,D0038,2026-02-22 04:27:32.438979,136
D_STR00226,D_U0096,D0024,2026-02-04 12:03:38.050320,213
D_STR00227,D_U0024,D0045,2026-02-22 20:25:28.828086,89
D_STR00228,D_U0070,D0044,2026-02-28 11:50:38.397551,97
D_STR00229,D_U0075,D0046,2026-02-21 23:27:13.133543,136
D_STR00230,D_U0093,D0034,2026-02-15 12:22:30.481394,185
D_STR00231,D_U0091,D0035,2026-02-21 06:42:14.094764,323
D_STR00232,D_U0007,D0021,2026-02-21 19:11:06.638099,217
D_STR00233,D_U0042,D0047,2026-02-26 09:06:40.700459,101
D_STR00234,D_U0086,D0014,2026-02-10 08:40:02.320968,153
D_STR00235,D_U0035,D0035,2026-02-11 21:41:56.301376,256
D_STR00236,D_U0025,D0031,2026-02-12 11:07:16.728514,115
D_STR00237,D_U0017,D0048,2026-02-20 10:11:00.817809,125
D_STR00238,D_U0001,D0031,2026-02-16 00:06:25.410427,50
D_STR00239,D_U0089,D0034,2026-02-14 21:25:01.391535,193
D_STR00240,D_U0031,D0025,2026-02-26 21:32:04.253507,204
D_STR00241,D_U0074,D0028,2026-02-19 01:58:01.452113,256
D_STR00242,D_U0035,D0007,2026-02-23 03:06:59.072069,121
D_STR00243,D_U0062,D0033,2026-02-28 11:44:19.137635,14
D_STR00244,D_U0085,D0039,2026-02-12 18:56:33.382331,45
D_STR00245,D_U0098,D0050,2026-02-09 18:38:29.727934,178
D_STR00246,D_U0077,D0018,2026-02-17 07:54:40.198294,35
D_STR00247,D_U0085,D0037,2026-02-18 15:33:24.803651,11
D_STR00248,D_U0058,D0032,2026-02-04 10:18:44.098059,156
D_STR00249,D_U0054,D0044,2026-02-19 00:21:12.773243,206
D_STR00250,D_U0018,D0030,2026-02-24 00:18:42.930211,139
D_STR00251,D_U0067,D0039,2026-02-21 14:59:16.161318,61
D_STR00252,D_U0011,D0024,2026-02-17 01:30:55.056475,352
D_STR00253,D_U0018,D0026,2026-02-15 22:42:48.922845,101
D_STR00254,D_U0068,D0022,2026-02-20 23:55:57.858238,192
D_STR00255,D_U0038,D0043,2026-02-08 12:11:14.810880,61
D_STR00256,D_U0094,D0011,2026-02-08 11:50:17.268097,253
D_STR00257,D_U0042,D0038,2026-02-18 16:17:29.032637,135
D_STR00258,D_U0016,D0037,2026-02-24 18:34:02.581859,84
D_STR00259,D_U0035,D0013,2026-02-09 01:12:46.390285,93
D_STR00260,D_U0036,D0028,2026-02-01 02:26:26.569484,46
D_STR00261,D_U0098,D0050,2026-02-16 01:17:20.300822,26
D_STR00262,D_U0003,D0034,2026-03-01 04:38:17.992112,9
D_STR00263,D_U0077,D0047,2026-02-15 23:50:44.378752,247
D_STR00264,D_U0026,D0035,2026-02-27 07:50:55.828868,276
D_STR00265,D_U0039,D0018,2026-03-01 11:28:10.706628,98
D_STR00266,D_U0018,D0050,2026-02-14 23:56:25.236071,239
D_STR00267,D_U0001,D0046,2026-02-27 15:09:32.188291,129
D_STR00268,D_U0038,D0030,2026-02-25 11:04:16.238294,27
D_STR00269,D_U0076,D0021,2026-02-17 04:23:20.622495,59
D_STR00270,D_U0074,D0046,2026-02-11 20:09:35.289993,153
D_STR00271,D_U0033,D0023,2026-02-22 10:11:31.609545,220
D_STR00272,D_U0067,D0050,2026-02-05 07:07:40.381729,109
D_STR00273,D_U0084,D0024,2026-02-20 13:59:29.758119,306
D_STR00274,D_U0092,D0035,2026-02-18 21:40:45.691776,200
D_STR00275,D_U0037,D0013,2026-02-05 03:51:13.464674,25
D_STR00276,D_U0100,D0050,2026-02-02 11:44:33.019632,167
D_STR00277,D_U0037,D0019,2026-02-15 05:07:43.908718,304
D_STR00278,D_U0038,D0016,2026-02-07 01:24:57.355351,38
D_STR00279,D_U0014,D0044,2026-02-14 14:37:57.695655,291
D_STR00280,D_U0052,D0040,2026-02-17 20:30:33.501800,11
D_STR00281,D_U0008,D0044,2026-02-21 05:49:02.909887,276
D_STR00282,D_U0006,D0015,2026-02-26 19:17:19.184666,64
D_STR00283,D_U0068,D0025,2026-02-10 22:56:47.896318,94
D_STR00284,D_U0090,D0035,2026-02-14 20:27:39.079553,277
D_STR00285,D_U0003,D0038,2026-02-04 05:20:07.170855,48
D_STR00286,D_U0018,D0037,2026-02-09 06:42:19.479548,36
D_STR00287,D_U0064,D0043,2026-02-04 11:00:05.632303,150
D_STR00288,D_U0037,D0023,2026-02-28 18:44:57.583099,43
D_STR00289,D_U0054,D0047,2026-02-15 23:15:00.712602,76
D_STR00290,D_U0064,D0042,2026-02-04 13:57:27.861764,5
D_STR00291,D_U0056,D0044,2026-02-02 15:04:05.598777,73
D_STR00292,D_U0016,D0044,2026-02-16 04:27:31.996582,134
D_STR00293,D_U0068,D0039,2026-02-19 18:17:45.500354,54
D_STR00294,D_U0045,D0025,2026-02-08 01:37:15.987808,29
D_STR00295,D_U0055,D0039,2026-02-05 04:21:43.977606,126
D_STR00296,D_U0095,D0043,2026-02-22 17:50:18.048009,41
D_STR00297,D_U0026,D0047,2026-02-24 18:48:53.755481,50
D_STR00298,D_U0044,D0030,2026-02-04 01:00:24.993167,57
D_STR00299,D_U0077,D0009,2026-02-25 03:19:18.607117,6
D_STR00300,D_U0022,D0037,2026-02-12 05:37:09.608164,13
D_STR00301,D_U0049,D0021,2026-02-05 05:19:38.920852,73
D_STR00302,D_U0081,D0039,2026-02-25 05:41:22.591970,245
D_STR00303,D_U0093,D0049,2026-02-24 08:20:18.513941,113
D_STR00304,D_U0053,D0038,2026-02-05 06:11:02.978298,145
D_STR00305,D_U0029,D0045,2026-02-07 15:50:14.465573,19
D_STR00306,D_U0028,D0043,2026-02-26 18:05:20.472369,152
D_STR00307,D_U0040,D0022,2026-02-19 12:01:22.524734,121
D_STR00308,D_U0015,D0045,2026-02-14 20:35:50.346719,124
D_STR00309,D_U0029,D0041,2026-02-06 18:02:17.095640,18
D_STR00310,D_U0093,D0030,2026-02-01 16:02:43.006220,99
D_STR00311,D_U0052,D0036,2026-02-27 20:57:15.021363,159
D_STR00312,D_U0075,D0049,2026-02-23 20:34:01.374906,32
D_STR00313,D_U0072,D0020,2026-02-14 17:15:50.629946,77
D_STR00314,D_U0053,D0050,2026-02-13 03:26:18.126817,254
D_STR00315,D_U0015,D0028,2026-02-12 13:31:10.291989,14
D_STR00316,D_U0067,D0042,2026-02-14 06:37:34.023633,67
D_STR00317,D_U0075,D0046,2026-02-12 09:28:05.399173,151
D_STR00318,D_U0039,D0034,2026-02-25 21:20:06.561745,223
D_STR00319,D_U0061,D0048,2026-02-19 11:14:57.600596,245
D_STR00320,D_U0003,D0039,2026-02-20 17:39:48.665077,273
D_STR00321,D_U0021,D0024,2026-02-02 05:05:31.411053,27
D_STR00322,D_U0034,D0047,2026-02-23 00:33:29.151693,132
D_STR00323,D_U0063,D0016,2026-02-17 02:40:51.782992,159
D_STR00324,D_U0048,D0039,2026-02-27 14:24:36.567785,329
D_STR00325,D_U0061,D0017,2026-03-02 05:35:00.515906,37
D_STR00326,D_U0090,D0007,2026-02-18 23:38:39.093283,171
D_STR00327,D_U0074,D0010,2026-03-01 17:07:36.052716,32
D_STR00328,D_U0030,D0043,2026-02-25 15:41:55.473664,135
D_STR00329,D_U0031,D0040,2026-02-28 11:40:13.567176,48
D_STR00330,D_U0070,D0043,2026-02-23 09:01:04.624703,29
D_STR00331,D_U0038,D0005,2026-02-01 20:18:56.132491,179
D_STR00332,D_U0067,D0037,2026-02-11 23:40:51.005451,53
D_STR00333,D_U0088,D0049,2026-02-07 17:10:55.415445,24
D_STR00334,D_U0090,D0049,2026-02-22 04:57:03.795888,42
D_STR00335,D_U0096,D0017,2026-02-18 23:27:48.836593,59
D_STR00336,D_U0091,D0034,2026-02-20 20:38:41.528689,15
D_STR00337,D_U0042,D0047,2026-02-08 13:41:50.053483,226
D_STR00338,D_U0088,D0034,2026-02-28 21:43:58.671402,217
D_STR00339,D_U0084,D0018,2026-02-07 03:32:16.683877,100
D_STR00340,D_U0089,D0049,2026-02-06 11:34:04.976891,20
D_STR00341,D_U0069,D0027,2026-02-06 22:03:13.240866,66
D_STR00342,D_U0062,D0035,2026-02-21 04:30:59.089889,133
D_STR00343,D_U0022,D0039,2026-02-22 12:38:30.157737,62
D_STR00344,D_U0014,D0034,2026-02-25 03:56:54.083761,230
D_STR00345,D_U0011,D0030,2026-02-22 20:51:56.462524,89
D_STR00346,D_U0039,D0027,2026-02-24 15:03:13.731276,54
D_STR00347,D_U0087,D0039,2026-02-28 14:22:56.735637,206
D_STR00348,D_U0053,D0040,2026-02-08 06:39:19.363280,7
D_STR00349,D_U0069,D0037,2026-02-22 23:41:01.629157,145
D_STR00350,D_U0078,D0032,2026-03-02 02:43:45.486212,220
D_STR00351,D_U0099,D0043,2026-02-11 09:16:55.297446,75
D_STR00352,D_U0039,D0023,2026-02-18 03:01:04.903190,240
D_STR00353,D_U0066,D0050,2026-02-02 01:06:46.344687,119
D_STR00354,D_U0094,D0012,2026-02-26 01:08:29.870708,282
D_STR00355,D_U0011,D0043,2026-02-27 15:31:37.739379,46
D_STR00356,D_U0003,D0040,2026-02-17 09:55:30.000598,65
D_STR00357,D_U0040,D0050,2026-03-02 02:17:28.906720,158
D_STR00358,D_U0039,D0019,2026-02-11 04:06:39.478058,207
D_STR00359,D_U0093,D0049,2026-02-10 01:41:50.980412,116
D_STR00360,D_U0040,D0022,2026-02-23 19:03:00.935838,173
D_STR00361,D_U0069,D0049,2026-03-02 04:42:30.919658,79
D_STR00362,D_U0087,D0026,2026-02-15 04:42:23.706949,56
D_STR00363,D_U0026,D0036,2026-02-27 14:08:37.807173,153
D_STR00364,D_U0052,D0019,2026-02-10 03:09:27.792295,331
D_STR00365,D_U0034,D0044,2026-01-31 14:20:38.102801,159
D_STR00366,D_U0029,D0049,2026-01-31 15:33:01.481870,101
D_STR00367,D_U0097,D0040,2026-02-17 22:10:13.897791,73
D_STR00368,D_U0076,D0034,2026-02-12 06:41:13.968613,125
D_STR00369,D_U0098,D0016,2026-02-13 05:19:04.401752,114
D_STR00370,D_U0015,D0037,2026-02-06 06:36:23.590185,80
D_STR00371,D_U0047,D0027,2026-02-26 08:15:24.246126,94
D_STR00372,D_U0057,D0020,2026-02-20 21:59:39.346150,79
D_STR00373,D_U0014,D0020,2026-02-05 11:09:28.856972,135
D_STR00374,D_U0029,D0043,2026-02-01 01:24:13.411982,12
D_STR00375,D_U0068,D0050,2026-02-21 22:14:34.348113,208
D_STR00376,D_U0047,D0037,2026-02-14 07:19:09.877628,58
D_STR00377,D_U0047,D0017,2026-02-07 06:42:37.004633,82
D_STR00378,D_U0057,D0041,2026-02-22 20:58:28.811451,182
D_STR00379,D_U0016,D0048,2026-02-20 21:09:01.673842,209
D_STR00380,D_U0059,D0032,2026-02-26 03:09:26.053048,272
D_STR00381,D_U0030,D0041,2026-02-21 03:56:45.369877,85
D_STR00382,D_U0051,D0010,2026-02-16 14:28:52.045470,100
D_STR00383,D_U0043,D0020,2026-02-16 04:22:35.559218,140
D_STR00384,D_U0021,D0041,2026-02-25 04:43:08.339588,243
D_STR00385,D_U0090,D0027,2026-02-14 07:27:33.757596,136
D_STR00386,D_U0012,D0047,2026-02-12 23:55:50.353109,148
D_STR00387,D_U0077,D0045,2026-02-28 14:16:38.036783,174
D_STR00388,D_U0080,D0029,2026-02-21 20:33:27.810978,157
D_STR00389,D_U0087,D0042,2026-02-07 11:22:27.134833,75
D_STR00390,D_U0031,D0025,2026-02-28 22:00:13.968131,197
D_STR00391,D_U0027,D0044,2026-02-28 18:57:36.545855,266
D_STR00392,D_U0060,D0028,2026-02-05 14:24:37.583224,142
D_STR00393,D_U0011,D0036,2026-02-18 19:49:19.867631,54
D_STR00394,D_U0035,D0031,2026-02-17 15:37:22.496248,49
D_STR00395,D_U0082,D0013,2026-03-01 21:23:22.291241,157
D_STR00396,D_U0053,D0027,2026-02-06 04:23:14.870408,103
D_STR00397,D_U0058,D0050,2026-02-05 22:57:13.869022,144
D_STR00398,D_U0024,D0038,2026-02-23 17:51:16.052337,138
