stream_id,user_id,song_id,timestamp,duration_listened
D_STR00039,D_U0081,D0046,2026-03-02 06:18:40.463796,129
D_STR00040,D_U0037,D0027,2026-02-28 02:34:09.151942,32
D_STR00041,D_U0019,D0008,2026-02-14 01:43:34.412183,12
D_STR00042,D_U0069,D0013,2026-02-18 14:40:07.293670,207
D_STR00043,D_U0085,D0029,2026-02-18 03:36:30.929625,54
D_STR00044,D_U0001,D0043,2026-02-08 16:06:04.074657,52
D_STR00045,D_U0002,D0008,2026-02-06 02:29:19.584792,135
D_STR00046,D_U0073,D0032,2026-02-10 03:12:02.675113,179
D_STR00047,D_U0057,D0038,2026-02-10 05:25:43.514277,75
D_STR00048,D_U0036,D0048,2026-02-22 16:19:16.403105,85
D_STR00049,D_U0031,D0021,2026-02-22 07:54:29.805840,19
D_STR00050,D_U0076,D0036,2026-03-01 05:30:51.499178,132
D_STR00051,D_U0015,D0013,2026-02-20 15:22:47.792331,100
D_STR00052,D_U0057,D0026,2026-02-08 11:10:12.819043,123
D_STR00053,D_U0082,D0017,2026-02-28 16:31:28.855272,95
D_STR00054,D_U0083,D0048,2026-03-01 21:50:01.146228,131
D_STR00055,D_U0029,D0044,2026-02-14 06:57:10.094755,34
D_STR00056,D_U0037,D0044,2026-02-19 13:30:43.955390,35
D_STR00057,D_U0048,D0012,2026-02-07 02:04:29.741224,135
D_STR00058,D_U0092,D0040,2026-02-25 11:43:39.771812,17
D_STR00059,D_U0079,D0022,2026-02-07 05:19:05.104164,103
D_STR00060,D_U0032,D0047,2026-03-05 00:02:06.235885,211
D_STR00061,D_U0055,D0045,2026-03-01 14:04:02.676786,160
D_STR00062,D_U0039,D0009,2026-02-15 17:29:49.821189,13
D_STR00063,D_U0083,D0033,2026-02-07 21:30:47.666894,101
D_STR00064,D_U0006,D0043,2026-02-05 21:13:50.863843,100
D_STR00065,D_U0094,D0037,2026-03-01 08:08:52.484043,85
D_STR00066,D_U0043,D0048,2026-02-13 07:38:34.301204,63
D_STR00067,D_U0071,D0048,2026-02-12 19:01:11.069483,31
D_STR00068,D_U0001,D0039,2026-02-07 16:34:32.427071,255
D_STR00069,D_U0036,D0012,2026-02-10 20:51:06.637305,61
D_STR00070,D_U0009,D0041,2026-02-23 21:32:52.371937,116
D_STR00071,D_U0052,D0018,2026-02-20 09:37:20.236029,74
D_STR00072,D_U0064,D0016,2026-02-08 12:09:29.222732,125
D_STR00073,D_U0040,D0048,2026-02-25 15:49:36.528921,79
D_STR00074,D_U0051,D0043,2026-02-28 08:08:57.115896,49
D_STR00075,D_U0032,D0045,2026-03-03 08:54:17.809277,36
D_STR00076,D_U0086,D0044,2026-02-22 02:42:11.837420,137
D_STR00077,D_U0028,D0042,2026-02-27 21:57:09.916332,96
D_STR00078,D_U0074,D0049,2026-02-10 18:27:36.919773,94
D_STR00079,D_U0046,D0033,2026-02-22 06:26:10.250505,165
D_STR00080,D_U0064,D0021,2026-02-19 03:59:26.101118,105
D_STR00081,D_U0037,D0024,2026-02-11 00:32:51.404102,195
D_STR00082,D_U0025,D0015,2026-02-06 19:05:10.526727,29
D_STR00083,D_U0080,D0045,2026-02-20 17:39:48.055677,71
D_STR00084,D_U0023,D0022,2026-02-13 01:31:41.842405,48
D_STR00085,D_U0069,D0025,2026-02-21 13:54:31.771620,62
D_STR00086,D_U0015,D0032,2026-02-14 19:57:51.212317,182
D_STR00087,D_U0020,D0031,2026-02-15 08:04:04.350158,84
D_STR00088,D_U0022,D0047,2026-02-26 17:09:21.883154,199
D_STR00089,D_U0062,D0050,2026-02-16 20:23:55.913891,44
D_STR00090,D_U0080,D0026,2026-02-28 12:45:54.208212,91
D_STR00091,D_U0088,D0049,2026-02-26 19:21:08.678631,187
D_STR00092,D_U0060,D0048,2026-02-23 10:31:48.474814,72
D_STR00093,D_U0029,D0050,2026-02-10 21:17:02.776293,207
D_STR00094,D_U0032,D0049,2026-02-11 13:02:11.236959,170
D_STR00095,D_U0069,D0050,2026-03-02 07:04:21.888691,241
D_STR00096,D_U0084,D0047,2026-02-07 20:07:37.975820,216
D_STR00097,D_U0073,D0010,2026-02-19 17:51:39.292256,200
D_STR00098,D_U0050,D0043,2026-02-27 21:02:15.026418,55
D_STR00099,D_U0022,D0044,2026-02-08 21:31:33.799053,196
D_STR00100,D_U0022,D0039,2026-02-11 23:14:38.687053,32
D_STR00101,D_U0082,D0033,2026-02-27 00:40:56.203046,61
D_STR00102,D_U0054,D0016,2026-02-19 12:09:45.285908,111
D_STR00103,D_U0092,D0047,2026-02-07 02:29:13.122751,85
D_STR00104,D_U0092,D0046,2026-02-22 15:58:48.240815,96
D_STR00105,D_U0055,D0032,2026-02-10 13:33:04.995356,219
D_STR00106,D_U0010,D0036,2026-02-09 07:48:36.691397,153
D_STR00107,D_U0004,D0019,2026-02-05 23:51:05.212521,224
D_STR00108,D_U0062,D0050,2026-02-12 10:06:53.504939,230
D_STR00109,D_U0077,D0042,2026-02-04 21:34:26.365857,95
D_STR00110,D_U0025,D0049,2026-02-23 19:16:46.623590,195
D_STR00111,D_U0009,D0033,2026-03-01 23:25:54.385093,8
D_STR00112,D_U0018,D0048,2026-02-14 04:57:03.252409,151
D_STR00113,D_U0079,D0049,2026-03-01 06:18:07.711524,237
D_STR00114,D_U0014,D0043,2026-03-04 12:02:43.365133,139
D_STR00115,D_U0043,D0016,2026-02-10 23:43:10.041705,76
D_STR00116,D_U0087,D0049,2026-03-02 17:45:43.417937,33
D_STR00117,D_U0076,D0034,2026-02-06 04:38:28.032902,176
D_STR00118,D_U0066,D0036,2026-02-21 18:18:27.940538,248
D_STR00119,D_U0027,D0026,2026-03-03 16:47:04.375897,86
D_STR00120,D_U0030,D0038,2026-03-02 22:03:03.405734,12
D_STR00121,D_U0012,D0035,2026-02-13 03:35:47.401501,166
D_STR00122,D_U0063,D0038,2026-02-09 06:28:47.865014,117
D_STR00123,D_U0097,D0032,2026-02-21 08:18:50.588695,74
D_STR00124,D_U0076,D0050,2026-02-08 10:05:33.057601,270
D_STR00125,D_U0097,D0031,2026-02-27 01:53:32.767991,127
D_STR00126,D_U0080,D0048,2026-02-21 02:54:37.668953,61
D_STR00127,D_U0095,D0048,2026-02-13 08:43:12.310656,121
D_STR00128,D_U0067,D0050,2026-02-25 13:09:14.717874,181
D_STR00129,D_U0088,D0008,2026-02-13 18:33:13.474155,55
D_STR00130,D_U0005,D0039,2026-02-13 19:42:52.609824,249
D_STR00131,D_U0045,D0047,2026-02-15 06:08:24.791620,65
D_STR00132,D_U0056,D0027,2026-03-01 08:06:09.494497,40
D_STR00133,D_U0083,D0013,2026-02-07 08:51:02.274720,159
D_STR00134,D_U0067,D0005,2026-02-26 01:58:50.877089,152
D_STR00135,D_U0085,D0018,2026-03-01 08:36:49.455819,141
D_STR00136,D_U0049,D0045,2026-03-06 08:04:11.393463,43
D_STR00137,D_U0071,D0025,2026-03-04 18:06:08.209714,33
D_STR00138,D_U0012,D0035,2026-03-05 19:47:49.309998,285
D_STR00139,D_U0011,D0033,2026-02-10 16:36:49.893330,52
D_STR00140,D_U0016,D0013,2026-03-04 04:39:48.176993,131
D_STR00141,D_U0077,D0017,2026-03-02 12:07:40.120537,222
D_STR00142,D_U0079,D0048,2026-03-02 04:25:02.308027,48
D_STR00143,D_U0061,D0044,2026-03-05 11:12:29.740945,146
D_STR00144,D_U0079,D0050,2026-02-06 14:13:24.398059,330
D_STR00145,D_U0006,D0025,2026-02-06 02:41:38.508586,143
D_STR00146,D_U0093,D0006,2026-02-19 09:03:01.903159,218
D_STR00147,D_U0087,D0034,2026-02-11 04:51:35.826417,166
D_STR00148,D_U0060,D0011,2026-02-25 07:56:34.697564,69
D_STR00149,D_U0005,D0043,2026-03-03 16:38:25.335053,124
D_STR00150,D_U0012,D0043,2026-02-10 12:00:23.923752,91
D_STR00151,D_U0058,D0014,2026-02-24 06:44:32.250047,34
D_STR00152,D_U0080,D0030,2026-02-06 10:53:55.893027,185
D_STR00153,D_U0029,D0003,2026-02-18 06:55:24.834720,215
D_STR00154,D_U0045,D0026,2026-02-26 10:14:26.820493,58
D_STR00155,D_U0033,D0040,2026-02-21 15:02:36.958104,256
D_STR00156,D_U0093,D0013,2026-02-20 20:50:17.096528,195
D_STR00157,D_U0073,D0005,2026-02-21 10:25:56.992236,216
D_STR00158,D_U0078,D0014,2026-02-10 23:58:07.837518,44
D_STR00159,D_U0093,D0050,2026-02-17 11:59:45.614496,303
D_STR00160,D_U0002,D0048,2026-03-01 14:44:56.338971,95
D_STR00161,D_U0022,D0031,2026-02-10 08:39:42.276401,133
D_STR00162,D_U0011,D0038,2026-02-25 11:36:54.472964,172
D_STR00163,D_U0019,D0032,2026-02-15 15:11:06.468951,151
D_STR00164,D_U0087,D0029,2026-02-11 05:14:48.944759,82
D_STR00165,D_U0037,D0041,2026-02-26 03:16:48.514121,104
D_STR00166,D_U0081,D0048,2026-02-11 00:24:59.195853,181
D_STR00167,D_U0006,D0008,2026-02-18 15:14:17.906200,193
D_STR00168,D_U0021,D0039,2026-02-28 18:25:20.322923,19
D_STR00169,D_U0021,D0047,2026-02-23 20:55:41.957074,135
D_STR00170,D_U0084,D0044,2026-02-14 03:16:37.950174,29
D_STR00171,D_U0060,D0044,2026-02-08 18:55:06.214562,22
D_STR00172,D_U0060,D0032,2026-02-09 05:19:39.868049,38
D_STR00173,D_U0024,D0036,2026-02-26 00:41:10.283275,143
D_STR00174,D_U0029,D0016,2026-02-10 06:51:55.069572,103
D_STR00175,D_U0038,D0010,2026-02-07 03:16:01.796445,57
D_STR00176,D_U0091,D0005,2026-03-02 00:06:15.522014,335
D_STR00177,D_U0009,D0038,2026-02-27 02:32:53.311022,82
D_STR00178,D_U0084,D0020,2026-03-04 22:00:07.735905,135
D_STR00179,D_U0075,D0025,2026-02-28 21:54:44.710137,35
D_STR00180,D_U0094,D0050,2026-03-03 13:54:30.743266,314
D_STR00181,D_U0016,D0040,2026-02-07 03:23:00.814163,322
D_STR00182,D_U0074,D0026,2026-03-05 05:46:33.987551,15
D_STR00183,D_U0097,D0037,2026-02-22 11:42:24.163963,54
D_STR00184,D_U0042,D0037,2026-02-19 07:16:16.426798,338
D_STR00185,D_U0025,D0029,2026-02-16 17:53:27.142972,127
D_STR00186,D_U0044,D0030,2026-02-18 13:29:52.757012,71
D_STR00187,D_U0016,D0037,2026-02-20 16:48:57.667049,51
D_STR00188,D_U0083,D0044,2026-02-20 19:18:22.603880,212
D_STR00189,D_U0014,D0044,2026-03-05 14:42:04.595594,87
D_STR00190,D_U0067,D0022,2026-02-05 21:16:48.352882,24
D_STR00191,D_U0031,D0040,2026-03-02 07:20:16.792953,275
D_STR00192,D_U0059,D0049,2026-02-11 08:53:10.112396,195
D_STR00193,D_U0025,D0038,2026-02-05 00:09:52.702855,56
D_STR00194,D_U0099,D0040,2026-03-01 17:34:03.572351,258
D_STR00195,D_U0019,D0042,2026-02-21 23:54:06.800894,284
D_STR00196,D_U0008,D0029,2026-02-09 21:48:47.592418,130
D_STR00197,D_U0041,D0026,2026-02-09 02:20:38.668390,106
D_STR00198,D_U0096,D0047,2026-03-01 19:09:21.863147,108
D_STR00199,D_U0092,D0047,2026-02-17 22:42:49.381821,124
D_STR00200,D_U0092,D0025,2026-02-26 00:48:40.505451,176
D_STR00201,D_U0018,D0044,2026-03-02 08:14:44.535014,15
D_STR00202,D_U0081,D0019,2026-02-10 00:57:03.203534,110
D_STR00203,D_U0041,D0026,2026-02-24 21:21:34.982847,60
D_STR00204,D_U0054,D0022,2026-02-23 03:02:03.416321,36
D_STR00205,D_U0076,D0049,2026-02-13 11:10:35.730830,198
D_STR00206,D_U0060,D0038,2026-02-26 10:06:53.183432,66
D_STR00207,D_U0026,D0017,2026-02-14 19:42:35.571297,72
D_STR00208,D_U0060,D0008,2026-02-27 22:37:25.203264,201
D_STR00209,D_U0080,D0028,2026-02-05 17:00:13.038420,44
D_STR00210,D_U0060,D0048,2026-03-06 04:39:57.653558,160
D_STR00211,D_U0036,D0028,2026-02-20 19:56:19.655210,33
D_STR00212,D_U0097,D0027,2026-02-06 21:29:52.395065,8
D_STR00213,D_U0045,D0024,2026-03-01 02:24:15.076567,257
D_STR00214,D_U0061,D0031,2026-03-04 12:50:20.486043,158
D_STR00215,D_U0001,D0031,2026-02-10 08:05:02.910454,158
D_STR00216,D_U0039,D0041,2026-02-04 21:08:43.106998,32
D_STR00217,D_U0097,D0047,2026-02-09 20:58:35.805149,220
D_STR00218,D_U0086,D0039,2026-02-25 00:15:03.376194,229
D_STR00219,D_U0077,D0007,2026-03-03 12:43:13.902712,179
D_STR00220,D_U0090,D0019,2026-02-10 12:01:56.846979,203
D_STR00221,D_U0078,D0012,2026-02-19 06:15:08.743464,160
D_STR00222,D_U0063,D0045,2026-02-12 12:18:50.000203,67
D_STR00223,D_U0043,D0046,2026-02-05 07:34:20.993078,136
D_STR00224,D_U0047,D0048,2026-02-25 19:36:06.610767,170
D_STR00225,D_U0021,D0036,2026-02-08 04:46:41.457402,35
D_STR00226,D_U0019,D0020,2026-02-24 21:22:34.855207,308
D_STR00227,D_U0039,D0028,2026-02-21 09:31:07.730981,102
D_STR00228,D_U0036,D0044,2026-03-01 12:11:01.913171,209
D_STR00229,D_U0006,D0036,2026-02-09 19:26:11.811276,233
D_STR00230,D_U0096,D0008,2026-03-03 05:35:54.249177,60
D_STR00231,D_U0090,D0031,2026-02-27 22:35:24.583915,125
D_STR00232,D_U0035,D0018,2026-03-04 21:58:17.529055,97
D_STR00233,D_U0032,D0042,2026-02-26 01:08:46.479738,161
D_STR00234,D_U0015,D0045,2026-02-08 14:13:29.598674,141
D_STR00235,D_U0051,D0031,2026-02-06 05:23:58.183031,79
D_STR00236,D_U0042,D0050,2026-02-11 19:52:05.381632,319
D_STR00237,D_U0034,D0009,2026-02-12 10:36:48.218648,117
D_STR00238,D_U0004,D0049,2026-02-20 08:59:19.569885,28
D_STR00239,D_U0095,D0030,2026-02-05 22:28:18.755918,11
D_STR00240,D_U0086,D0038,2026-02-22 04:51:55.540339,149
D_STR00241,D_U0069,D0039,2026-02-21 22:44:59.737602,100
D_STR00242,D_U0082,D0032,2026-02-20 07:28:42.079368,201
D_STR00243,D_U0090,D0032,2026-02-09 21:15:26.296637,186
D_STR00244,D_U0034,D0036,2026-02-13 23:14:06.026289,123
D_STR00245,D_U0060,D0036,2026-02-27 21:34:17.837631,134
D_STR00246,D_U0079,D0046,2026-02-04 14:19:02.544318,117
D_STR00247,D_U0057,D0044,2026-02-16 23:28:23.282020,288
D_STR00248,D_U0098,D0045,2026-02-06 05:44:37.992740,119
D_STR00249,D_U0048,D0050,2026-02-14 02:50:30.795294,42
D_STR00250,D_U0052,D0050,2026-03-02 17:02:05.697223,120
D_STR00251,D_U0097,D0047,2026-02-24 10:11:26.179045,115
D_STR00252,D_U0094,D0032,2026-03-03 01:59:27.846106,89
D_STR00253,D_U0041,D0049,2026-02-14 15:05:44.165437,126
D_STR00254,D_U0055,D0037,2026-02-25 10:06:26.280805,288
D_STR00255,D_U0005,D0039,2026-02-17 00:14:47.974952,58
D_STR00256,D_U0035,D0036,2026-02-09 20:27:01.901235,23
D_STR00257,D_U0061,D0038,2026-02-20 04:22:58.240072,166
D_STR00258,D_U0032,D0042,2026-02-26 05:49:03.984648,94
D_STR00259,D_U0049,D0022,2026-02-08 03:11:05.263840,122
D_STR00260,D_U0088,D0046,2026-02-18 13:13:55.390487,179
D_STR00261,D_U0026,D0023,2026-02-21 02:03:30.126264,89
D_STR00262,D_U0006,D0016,2026-02-13 16:41:19.806973,113
D_STR00263,D_U0048,D0015,2026-02-12 07:19:24.713480,142
D_STR00264,D_U0030,D0037,2026-02-16 09:19:15.339380,10
D_STR00265,D_U0029,D0046,2026-03-01 22:41:47.039605,35
D_STR00266,D_U0002,D0038,2026-02-16 22:52:48.586151,98
D_STR00267,D_U0017,D0018,2026-02-09 16:22:00.995238,150
D_STR00268,D_U0074,D0027,2026-02-09 20:10:07.097330,114
D_STR00269,D_U0053,D0021,2026-02-23 00:51:24.213084,24
D_STR00270,D_U0040,D0017,2026-02-26 09:16:58.444507,41
D_STR00271,D_U0061,D0028,2026-02-25 20:24:47.088454,70
D_STR00272,D_U0073,D0045,2026-03-03 19:39:57.365427,71
D_STR00273,D_U0096,D0034,2026-02-27 00:01:10.402020,110
D_STR00274,D_U0092,D0048,2026-02-22 09:46:15.936854,217
D_STR00275,D_U0005,D0046,2026-02-17 07:06:51.452412,154
D_STR00276,D_U0025,D0043,2026-02-26 12:45:44.441762,23
D_STR00277,D_U0099,D0036,2026-02-22 17:01:37.996245,145
D_STR00278,D_U0065,D0025,2026-02-24 17:10:58.140620,120
D_STR00279,D_U0062,D0044,2026-02-08 10:20:34.496719,238
D_STR00280,D_U0087,D0026,2026-02-12 05:35:21.459597,78
D_STR00281,D_U0046,D0034,2026-02-22 03:35:24.385774,181
D_STR00282,D_U0045,D0034,2026-03-04 00:34:41.623813,63
D_STR00283,D_U0067,D0045,2026-02-12 15:20:58.728750,132
D_STR00284,D_U0066,D0018,2026-02-25 16:57:51.930607,31
D_STR00285,D_U0042,D0021,2026-02-20 14:19:31.629759,98
D_STR00286,D_U0026,D0032,2026-02-08 16:56:42.930163,80
D_STR00287,D_U0008,D0040,2026-02-27 12:54:52.503714,300
D_STR00288,D_U0019,D0027,2026-03-04 18:09:50.542885,7
D_STR00289,D_U0083,D0031,2026-02-05 05:53:17.000411,42
D_STR00290,D_U0007,D0011,2026-02-12 19:42:12.295675,144
D_STR00291,D_U0083,D0016,2026-02-21 02:16:59.973095,16
D_STR00292,D_U0055,D0045,2026-02-14 06:01:37.291796,67
D_STR00293,D_U0046,D0008,2026-02-19 14:40:55.458359,95
D_STR00294,D_U0019,D0023,2026-02-19 10:45:39.342762,41
D_STR00295,D_U0055,D0038,2026-02-18 02:12:11.221087,26
D_STR00296,D_U0095,D0041,2026-02-05 02:57:11.384284,121
D_STR00297,D_U0013,D0046,2026-02-07 00:43:02.117258,194
D_STR00298,D_U0013,D0049,2026-02-24 16:52:26.908221,105
D_STR00299,D_U0075,D0017,2026-03-01 10:08:35.886716,111
D_STR00300,D_U0026,D0029,2026-02-08 11:45:58.793004,175
D_STR00301,D_U0084,D0046,2026-02-17 08:09:56.427087,54
D_STR00302,D_U0092,D0006,2026-02-24 07:28:02.915527,83
D_STR00303,D_U0094,D0032,2026-02-12 02:28:07.707072,119
D_STR00304,D_U0018,D0040,2026-02-14 20:14:41.439538,330
D_STR00305,D_U0077,D0041,2026-02-09 07:06:42.327270,55
D_STR00306,D_U0059,D0030,2026-02-25 21:04:22.153739,164
D_STR00307,D_U0010,D0017,2026-02-26 08:36:48.303209,219
D_STR00308,D_U0016,D0041,2026-02-20 11:19:17.878403,174
D_STR00309,D_U0018,D0020,2026-02-05 12:07:49.568762,183
D_STR00310,D_U0012,D0039,2026-03-02 04:32:21.525075,204
D_STR00311,D_U0026,D0046,2026-03-04 01:35:30.971275,44
D_STR00312,D_U0097,D0035,2026-02-12 17:48:52.069541,199
D_STR00313,D_U0026,D0043,2026-02-18 13:30:55.493107,153
D_STR00314,D_U0033,D0039,2026-03-04 03:14:49.495886,240
D_STR00315,D_U0097,D0041,2026-02-23 15:00:12.848237,102
D_STR00316,D_U0002,D0022,2026-02-07 00:37:17.179118,127
D_STR00317,D_U0036,D0020,2026-02-09 13:46:45.056209,171
D_STR00318,D_U0001,D0038,2026-03-05 09:26:11.737204,156
D_STR00319,D_U0069,D0027,2026-02-13 19:55:18.525059,61
D_STR00320,D_U0094,D0038,2026-02-17 15:43:08.797798,38
D_STR00321,D_U0095,D0048,2026-03-03 14:52:24.334120,51
D_STR00322,D_U0019,D0037,2026-02-05 23:09:24.076422,286
D_STR00323,D_U0034,D0050,2026-02-09 04:00:37.740097,247
D_STR00324,D_U0051,D0038,2026-03-04 06:41:33.308450,23
D_STR00325,D_U0066,D0025,2026-02-28 04:26:35.409741,173
D_STR00326,D_U0027,D0013,2026-03-04 11:52:36.039782,39
D_STR00327,D_U0053,D0046,2026-02-16 05:37:41.385731,145
D_STR00328,D_U0022,D0039,2026-02-23 22:42:40.894123,158
D_STR00329,D_U0009,D0033,2026-02-25 00:56:13.929373,248
D_STR00330,D_U0012,D0050,2026-03-04 11:25:25.346985,34
D_STR00331,D_U0013,D0007,2026-02-13 12:22:57.182924,220
D_STR00332,D_U0049,D0045,2026-02-09 07:30:34.277169,175
D_STR00333,D_U0039,D0049,2026-02-08 07:01:58.106149,205
D_STR00334,D_U0100,D0039,2026-02-24 13:31:35.694655,300
D_STR00335,D_U0052,D0032,2026-03-06 03:09:53.230747,78
D_STR00336,D_U0078,D0030,2026-02-27 22:20:05.673036,107
D_STR00337,D_U0039,D0029,2026-02-15 18:33:23.470394,156
D_STR00338,D_U0038,D0047,2026-02-18 21:55:50.535574,10
D_STR00339,D_U0040,D0028,2026-02-20 00:11:52.412974,222
D_STR00340,D_U0063,D0043,2026-03-06 03:44:56.496349,125
D_STR00341,D_U0046,D0042,2026-02-04 17:14:02.129359,290
D_STR00342,D_U0064,D0045,2026-03-05 17:03:19.450796,53
D_STR00343,D_U0022,D0041,2026-02-13 05:40:01.673437,116
D_STR00344,D_U0017,D0040,2026-02-21 09:21:56.348038,41
D_STR00345,D_U0010,D0049,2026-02-28 16:29:14.259235,179
D_STR00346,D_U0093,D0030,2026-03-02 18:52:41.535596,91
D_STR00347,D_U0021,D0029,2026-03-03 02:19:04.765309,44
D_STR00348,D_U0087,D0037,2026-02-14 20:24:17.815627,30
D_STR00349,D_U0049,D0042,2026-02-17 16:07:57.790505,20
D_STR00350,D_U0076,D0037,2026-02-20 04:24:38.141325,332
D_STR00351,D_U0077,D0025,2026-02-28 04:32:28.473811,86
D_STR00352,D_U0100,D0022,2026-02-27 05:43:42.796065,109
D_STR00353,D_U0001,D0033,2026-02-15 20:09:38.940351,47
D_STR00354,D_U0024,D0044,2026-02-06 01:38:41.009421,200
D_STR00355,D_U0043,D0042,2026-02-17 05:09:33.116110,268
D_STR00356,D_U0032,D0047,2026-02-18 21:26:42.609436,14
D_STR00357,D_U0053,D0050,2026-02-22 07:33:51.870895,298
D_STR00358,D_U0010,D0040,2026-02-24 00:00:35.876550,268
D_STR00359,D_U0072,D0048,2026-02-06 14:48:18.157665,137
D_STR00360,D_U0054,D0031,2026-02-20 22:10:11.106524,50
D_STR00361,D_U0012,D0014,2026-02-06 12:32:16.369120,126
D_STR00362,D_U0097,D0025,2026-02-09 11:27:11.329781,155
D_STR00363,D_U0017,D0048,2026-03-03 10:26:09.288037,185
D_STR00364,D_U0068,D0042,2026-03-04 14:31:37.518197,95
D_STR00365,D_U0028,D0023,2026-03-01 21:13:47.453655,69
D_STR00366,D_U0029,D0035,2026-02-09 16:55:56.560607,257
D_STR00367,D_U0061,D0041,2026-03-01 00:04:18.442068,101
D_STR00368,D_U0092,D0008,2026-02-09 14:29:29.814037,194
D_STR00369,D_U0078,D0040,2026-02-04 18:34:57.933286,214
D_STR00370,D_U0080,D0044,2026-02-20 07:21:25.261742,179
D_STR00371,D_U0077,D0041,2026-02-18 21:25:44.956388,6
D_STR00372,D_U0002,D0048,2026-02-24 00:07:46.658113,43
D_STR00373,D_U0029,D0021,2026-03-04 11:06:15.866991,126
D_STR00374,D_U0082,D0049,2026-03-06 03:53:56.713979,76
D_STR00375,D_U0017,D0048,2026-02-27 04:24:31.775841,151
D_STR00376,D_U0090,D0049,2026-02-20 03:03:41.532929,112
D_STR00377,D_U0018,D0048,2026-02-15 22:42:31.007043,192
D_STR00378,D_U0032,D0046,2026-02-12 09:08:10.249144,87
D_STR00379,D_U0068,D0002,2026-02-07 00:49:26.352093,193
D_STR00380,D_U0059,D0049,2026-02-25 15:36:01.778458,94
D_STR00381,D_U0001,D0049,2026-02-15 10:07:45.690914,12
D_STR00382,D_U0038,D0014,2026-02-24 11:37:58.603117,67
D_STR00383,D_U0059,D0022,2026-02-08 21:43:02.946299,125
D_STR00384,D_U0094,D0035,2026-03-05 14:42:14.661083,289
D_STR00385,D_U0033,D0044,2026-02-10 06:41:40.431436,266
D_STR00386,D_U0025,D0024,2026-02-26 13:51:23.053407,220
D_STR00387,D_U0001,D0044,2026-02-15 03:41:41.107051,143
D_STR00388,D_U0006,D0044,2026-03-05 08:51:34.879932,256
D_STR00389,D_U0007,D0012,2026-03-05 04:36:41.017729,54
D_STR00390,D_U0022,D0043,2026-02-07 18:24:21.907278,43
D_STR00391,D_U0068,D0024,2026-03-06 09:29:08.593955,30
D_STR00392,D_U0016,D0021,2026-02-12 18:55:51.713214,81
D_STR00393,D_U0027,D0047,2026-03-05 16:04:30.682879,26
D_STR00394,D_U0026,D0025,2026-02-19 13:46:42.668870,14
D_STR00395,D_U0035,D0029,2026-02-16 17:51:46.351080,113
D_STR00396,D_U0037,D0049,2026-02-19 02:28:56.660322,165
D_STR00397,D_U0001,D0038,2026-02-17 02:28:08.408661,180
D_STR00398,D_U0059,D0034,2026-02-17 11:11:48.537199,92
